Index	Launch Debugger	Vertex_ID	Primitive_ID	Instance_ID	SV_POSITION_C0	SV_POSITION_C1	SV_POSITION_C2	SV_POSITION_C3	TEXCOORD2_C0	TEXCOORD2_C1	TEXCOORD2_C2	TEXCOORD3_C0	TEXCOORD3_C1
[120]	928	40	0	-3.14474	-6.10726	0.2	25.4959	0.505371	-0.06604	-0.860352	201	255
[121]	828	40	0	-3.13133	-6.33098	0.2	25.471	0.0522766	-0.0648804	-0.996582	201	255
[122]	927	40	0	-3.12545	-6.14426	0.2	25.443	-0.0894165	-0.214233	-0.972656	201	255
[123]	828	41	0	-3.13133	-6.33098	0.2	25.471	0.0522766	-0.0648804	-0.996582	201	255
[124]	928	41	0	-3.14474	-6.10726	0.2	25.4959	0.505371	-0.06604	-0.860352	201	255
[125]	837	41	0	-3.17006	-6.31351	0.2	25.5399	0.592773	-0.0585022	-0.803223	201	255
[126]	830	42	0	-3.21219	-6.06973	0.2	25.5244	0.89209	0.105835	-0.439209	201	255
[127]	837	42	0	-3.17006	-6.31351	0.2	25.5399	0.592773	-0.0585022	-0.803223	201	255
[128]	928	42	0	-3.14474	-6.10726	0.2	25.4959	0.505371	-0.06604	-0.860352	201	255
[129]	837	43	0	-3.17006	-6.31351	0.2	25.5399	0.592773	-0.0585022	-0.803223	201	255
[130]	830	43	0	-3.21219	-6.06973	0.2	25.5244	0.89209	0.105835	-0.439209	201	255
[131]	826	43	0	-3.25266	-6.25818	0.2	25.5645	0.925781	0.102173	-0.363525	201	255
[132]	913	44	0	-3.31026	-6.01835	0.2	25.5036	0.966797	0.254883	-0.00904846	201	255
[133]	826	44	0	-3.25266	-6.25818	0.2	25.5645	0.925781	0.102173	-0.363525	201	255
[134]	830	44	0	-3.21219	-6.06973	0.2	25.5244	0.89209	0.105835	-0.439209	201	255
[135]	826	45	0	-3.25266	-6.25818	0.2	25.5645	0.925781	0.102173	-0.363525	201	255
