"Index","Launch Debugger","Vertex_ID","Primitive_ID","Instance_ID","SV_POSITION_C0","SV_POSITION_C1","SV_POSITION_C2","SV_POSITION_C3","TEXCOORD2_C0","TEXCOORD2_C1","TEXCOORD2_C2","TEXCOORD3_C0","TEXCOORD3_C1"
"[253]",,"12","84","0","1.63606","-14.1977","0.2","28.0793","0.885254","0.465088","-0.00976562","201","255"
"[254]",,"298","84","0","1.62028","-13.9536","0.2","27.9888","0.923828","0.378174","-0.0634766","201","255"
"[255]",,"298","85","0","1.62028","-13.9536","0.2","27.9888","0.923828","0.378174","-0.0634766","201","255"
"[256]",,"770","85","0","1.47722","-13.8922","0.2","27.8332","0.963867","0.000475645","0.265137","201","255"
"[257]",,"305","85","0","1.52676","-14.0998","0.2","27.9161","0.914551","0.192871","0.356445","201","255"
"[258]",,"770","86","0","1.47722","-13.8922","0.2","27.8332","0.963867","0.000475645","0.265137","201","255"
"[259]",,"298","86","0","1.62028","-13.9536","0.2","27.9888","0.923828","0.378174","-0.0634766","201","255"
"[260]",,"162","86","0","1.56072","-13.7414","0.2","27.8956","0.948242","0.298584","-0.105042","201","255"
"[261]",,"162","87","0","1.56072","-13.7414","0.2","27.8956","0.948242","0.298584","-0.105042","201","255"
"[262]",,"160","87","0","1.39544","-13.7198","0.2","27.7906","0.984863","-0.0207977","0.171509","201","255"
"[263]",,"770","87","0","1.47722","-13.8922","0.2","27.8332","0.963867","0.000475645","0.265137","201","255"
"[264]",,"160","88","0","1.39544","-13.7198","0.2","27.7906","0.984863","-0.0207977","0.171509","201","255"
"[265]",,"162","88","0","1.56072","-13.7414","0.2","27.8956","0.948242","0.298584","-0.105042","201","255"
"[266]",,"159","88","0","1.48222","-13.5446","0.2","27.818","0.949707","0.294678","-0.108765","201","255"
"[267]",,"159","89","0","1.48222","-13.5446","0.2","27.818","0.949707","0.294678","-0.108765","201","255"
"[268]",,"303","89","0","1.32755","-13.5838","0.2","27.7414","0.997559","0.0352783","0.0619507","201","255"
"[269]",,"160","89","0","1.39544","-13.7198","0.2","27.7906","0.984863","-0.0207977","0.171509","201","255"
"[270]",,"303","90","0","1.32755","-13.5838","0.2","27.7414","0.997559","0.0352783","0.0619507","201","255"
"[271]",,"159","90","0","1.48222","-13.5446","0.2","27.818","0.949707","0.294678","-0.108765","201","255"
"[272]",,"537","90","0","1.41438","-13.3805","0.2","27.7377","0.970215","0.193115","-0.148926","201","255"
"[273]",,"537","91","0","1.41438","-13.3805","0.2","27.7377","0.970215","0.193115","-0.148926","201","255"
"[274]",,"190","91","0","1.27019","-13.4578","0.2","27.7229","0.974121","-0.145386","-0.173584","201","255"
"[275]",,"303","91","0","1.32755","-13.5838","0.2","27.7414","0.997559","0.0352783","0.0619507","201","255"
"[276]",,"700","92","0","1.19498","-13.6293","0.2","27.7098","0.848633","-0.390137","0.356934","201","255"
"[277]",,"303","92","0","1.32755","-13.5838","0.2","27.7414","0.997559","0.0352783","0.0619507","201","255"
"[278]",,"190","92","0","1.27019","-13.4578","0.2","27.7229","0.974121","-0.145386","-0.173584","201","255"
"[279]",,"13","93","0","1.77125","-14.2553","0.2","28.0266","0.355957","0.40625","-0.841797","201","255"
"[280]",,"298","93","0","1.62028","-13.9536","0.2","27.9888","0.923828","0.378174","-0.0634766","201","255"
"[281]",,"12","93","0","1.63606","-14.1977","0.2","28.0793","0.885254","0.465088","-0.00976562","201","255"
"[282]",,"298","94","0","1.62028","-13.9536","0.2","27.9888","0.923828","0.378174","-0.0634766","201","255"
"[283]",,"13","94","0","1.77125","-14.2553","0.2","28.0266","0.355957","0.40625","-0.841797","201","255"
"[284]",,"271","94","0","1.71958","-13.9344","0.2","27.9287","0.391357","0.510254","-0.766113","201","255"
"[285]",,"271","95","0","1.71958","-13.9344","0.2","27.9287","0.391357","0.510254","-0.766113","201","255"
"[286]",,"162","95","0","1.56072","-13.7414","0.2","27.8956","0.948242","0.298584","-0.105042","201","255"
"[287]",,"298","95","0","1.62028","-13.9536","0.2","27.9888","0.923828","0.378174","-0.0634766","201","255"
"[288]",,"162","96","0","1.56072","-13.7414","0.2","27.8956","0.948242","0.298584","-0.105042","201","255"
"[289]",,"271","96","0","1.71958","-13.9344","0.2","27.9287","0.391357","0.510254","-0.766113","201","255"
"[290]",,"547","96","0","1.63018","-13.6699","0.2","27.8226","0.479492","0.521973","-0.705078","201","255"
"[291]",,"547","97","0","1.63018","-13.6699","0.2","27.8226","0.479492","0.521973","-0.705078","201","255"
"[292]",,"159","97","0","1.48222","-13.5446","0.2","27.818","0.949707","0.294678","-0.108765","201","255"
"[293]",,"162","97","0","1.56072","-13.7414","0.2","27.8956","0.948242","0.298584","-0.105042","201","255"
"[294]",,"159","98","0","1.48222","-13.5446","0.2","27.818","0.949707","0.294678","-0.108765","201","255"
"[295]",,"547","98","0","1.63018","-13.6699","0.2","27.8226","0.479492","0.521973","-0.705078","201","255"
"[296]",,"549","98","0","1.54481","-13.4181","0.2","27.7425","0.677734","0.406494","-0.612793","201","255"
"[297]",,"549","99","0","1.54481","-13.4181","0.2","27.7425","0.677734","0.406494","-0.612793","201","255"
"[298]",,"537","99","0","1.41438","-13.3805","0.2","27.7377","0.970215","0.193115","-0.148926","201","255"
"[299]",,"159","99","0","1.48222","-13.5446","0.2","27.818","0.949707","0.294678","-0.108765","201","255"
"[300]",,"537","100","0","1.41438","-13.3805","0.2","27.7377","0.970215","0.193115","-0.148926","201","255"
"[301]",,"549","100","0","1.54481","-13.4181","0.2","27.7425","0.677734","0.406494","-0.612793","201","255"
"[302]",,"555","100","0","1.48405","-13.198","0.2","27.6892","0.759277","0.251953","-0.600098","201","255"
"[303]",,"555","101","0","1.48405","-13.198","0.2","27.6892","0.759277","0.251953","-0.600098","201","255"
"[304]",,"544","101","0","1.35034","-13.2446","0.2","27.7109","0.943359","-0.0115662","-0.331543","201","255"
"[305]",,"537","101","0","1.41438","-13.3805","0.2","27.7377","0.970215","0.193115","-0.148926","201","255"
"[306]",,"190","102","0","1.27019","-13.4578","0.2","27.7229","0.974121","-0.145386","-0.173584","201","255"
"[307]",,"537","102","0","1.41438","-13.3805","0.2","27.7377","0.970215","0.193115","-0.148926","201","255"
"[308]",,"544","102","0","1.35034","-13.2446","0.2","27.7109","0.943359","-0.0115662","-0.331543","201","255"
"[309]",,"13","103","0","1.77125","-14.2553","0.2","28.0266","0.355957","0.40625","-0.841797","201","255"
"[310]",,"262","103","0","1.76386","-13.9948","0.2","27.8231","0.0864868","0.445557","-0.891113","201","255"
"[311]",,"271","103","0","1.71958","-13.9344","0.2","27.9287","0.391357","0.510254","-0.766113","201","255"
"[312]",,"262","104","0","1.76386","-13.9948","0.2","27.8231","0.0864868","0.445557","-0.891113","201","255"
"[313]",,"547","104","0","1.63018","-13.6699","0.2","27.8226","0.479492","0.521973","-0.705078","201","255"
"[314]",,"271","104","0","1.71958","-13.9344","0.2","27.9287","0.391357","0.510254","-0.766113","201","255"
"[315]",,"547","105","0","1.63018","-13.6699","0.2","27.8226","0.479492","0.521973","-0.705078","201","255"
"[316]",,"262","105","0","1.76386","-13.9948","0.2","27.8231","0.0864868","0.445557","-0.891113","201","255"
"[317]",,"258","105","0","1.66614","-13.6411","0.2","27.7094","0.247925","0.445801","-0.859863","201","255"
"[318]",,"258","106","0","1.66614","-13.6411","0.2","27.7094","0.247925","0.445801","-0.859863","201","255"
"[319]",,"549","106","0","1.54481","-13.4181","0.2","27.7425","0.677734","0.406494","-0.612793","201","255"
"[320]",,"547","106","0","1.63018","-13.6699","0.2","27.8226","0.479492","0.521973","-0.705078","201","255"
"[321]",,"549","107","0","1.54481","-13.4181","0.2","27.7425","0.677734","0.406494","-0.612793","201","255"
"[322]",,"258","107","0","1.66614","-13.6411","0.2","27.7094","0.247925","0.445801","-0.859863","201","255"
"[323]",,"311","107","0","1.60778","-13.3615","0.2","27.6368","0.369141","0.334717","-0.867188","201","255"
"[324]",,"549","108","0","1.54481","-13.4181","0.2","27.7425","0.677734","0.406494","-0.612793","201","255"
"[325]",,"311","108","0","1.60778","-13.3615","0.2","27.6368","0.369141","0.334717","-0.867188","201","255"
"[326]",,"283","108","0","1.57808","-13.2023","0.2","27.6003","0.42041","0.32373","-0.847656","201","255"
"[327]",,"555","109","0","1.48405","-13.198","0.2","27.6892","0.759277","0.251953","-0.600098","201","255"
"[328]",,"549","109","0","1.54481","-13.4181","0.2","27.7425","0.677734","0.406494","-0.612793","201","255"
"[329]",,"283","109","0","1.57808","-13.2023","0.2","27.6003","0.42041","0.32373","-0.847656","201","255"
"[330]",,"555","110","0","1.48405","-13.198","0.2","27.6892","0.759277","0.251953","-0.600098","201","255"
"[331]",,"283","110","0","1.57808","-13.2023","0.2","27.6003","0.42041","0.32373","-0.847656","201","255"
"[332]",,"278","110","0","1.54476","-13.0215","0.2","27.5637","0.449951","0.343262","-0.824219","201","255"
"[333]",,"278","111","0","1.54476","-13.0215","0.2","27.5637","0.449951","0.343262","-0.824219","201","255"
"[334]",,"552","111","0","1.41023","-13.0454","0.2","27.687","0.801758","0.1698","-0.573242","201","255"
"[335]",,"555","111","0","1.48405","-13.198","0.2","27.6892","0.759277","0.251953","-0.600098","201","255"
"[336]",,"544","112","0","1.35034","-13.2446","0.2","27.7109","0.943359","-0.0115662","-0.331543","201","255"
"[337]",,"555","112","0","1.48405","-13.198","0.2","27.6892","0.759277","0.251953","-0.600098","201","255"
"[338]",,"552","112","0","1.41023","-13.0454","0.2","27.687","0.801758","0.1698","-0.573242","201","255"
"[339]",,"262","113","0","1.76386","-13.9948","0.2","27.8231","0.0864868","0.445557","-0.891113","201","255"
"[340]",,"13","113","0","1.77125","-14.2553","0.2","28.0266","0.355957","0.40625","-0.841797","201","255"
"[341]",,"14","113","0","1.83442","-14.4076","0.2","27.9249","0.0507202","0.348145","-0.936035","201","255"
"[342]",,"25","114","0","1.876","-14.4837","0.2","27.7907","-0.199585","0.26416","-0.943359","201","255"
"[343]",,"262","114","0","1.76386","-13.9948","0.2","27.8231","0.0864868","0.445557","-0.891113","201","255"
"[344]",,"14","114","0","1.83442","-14.4076","0.2","27.9249","0.0507202","0.348145","-0.936035","201","255"
"[345]",,"262","115","0","1.76386","-13.9948","0.2","27.8231","0.0864868","0.445557","-0.891113","201","255"
"[346]",,"25","115","0","1.876","-14.4837","0.2","27.7907","-0.199585","0.26416","-0.943359","201","255"
"[347]",,"261","115","0","1.80266","-14.0132","0.2","27.7081","-0.0603333","0.397949","-0.915527","201","255"
"[348]",,"261","116","0","1.80266","-14.0132","0.2","27.7081","-0.0603333","0.397949","-0.915527","201","255"
"[349]",,"258","116","0","1.66614","-13.6411","0.2","27.7094","0.247925","0.445801","-0.859863","201","255"
"[350]",,"262","116","0","1.76386","-13.9948","0.2","27.8231","0.0864868","0.445557","-0.891113","201","255"
"[351]",,"258","117","0","1.66614","-13.6411","0.2","27.7094","0.247925","0.445801","-0.859863","201","255"
"[352]",,"261","117","0","1.80266","-14.0132","0.2","27.7081","-0.0603333","0.397949","-0.915527","201","255"
"[353]",,"257","117","0","1.70012","-13.5949","0.2","27.5921","0.0869141","0.359131","-0.929199","201","255"
"[354]",,"257","118","0","1.70012","-13.5949","0.2","27.5921","0.0869141","0.359131","-0.929199","201","255"
"[355]",,"311","118","0","1.60778","-13.3615","0.2","27.6368","0.369141","0.334717","-0.867188","201","255"
"[356]",,"258","118","0","1.66614","-13.6411","0.2","27.7094","0.247925","0.445801","-0.859863","201","255"
"[357]",,"311","119","0","1.60778","-13.3615","0.2","27.6368","0.369141","0.334717","-0.867188","201","255"
"[358]",,"257","119","0","1.70012","-13.5949","0.2","27.5921","0.0869141","0.359131","-0.929199","201","255"
"[359]",,"300","119","0","1.65954","-13.3029","0.2","27.5048","0.125","0.296387","-0.946777","201","255"
"[360]",,"300","120","0","1.65954","-13.3029","0.2","27.5048","0.125","0.296387","-0.946777","201","255"
"[361]",,"283","120","0","1.57808","-13.2023","0.2","27.6003","0.42041","0.32373","-0.847656","201","255"
"[362]",,"311","120","0","1.60778","-13.3615","0.2","27.6368","0.369141","0.334717","-0.867188","201","255"
"[363]",,"283","121","0","1.57808","-13.2023","0.2","27.6003","0.42041","0.32373","-0.847656","201","255"
"[364]",,"300","121","0","1.65954","-13.3029","0.2","27.5048","0.125","0.296387","-0.946777","201","255"
"[365]",,"301","121","0","1.6247","-13.0703","0.2","27.4405","0.122925","0.307861","-0.943359","201","255"
"[366]",,"301","122","0","1.6247","-13.0703","0.2","27.4405","0.122925","0.307861","-0.943359","201","255"
"[367]",,"278","122","0","1.54476","-13.0215","0.2","27.5637","0.449951","0.343262","-0.824219","201","255"
"[368]",,"283","122","0","1.57808","-13.2023","0.2","27.6003","0.42041","0.32373","-0.847656","201","255"
"[369]",,"278","123","0","1.54476","-13.0215","0.2","27.5637","0.449951","0.343262","-0.824219","201","255"
"[370]",,"301","123","0","1.6247","-13.0703","0.2","27.4405","0.122925","0.307861","-0.943359","201","255"
"[371]",,"318","123","0","1.59174","-12.8534","0.2","27.3836","0.143677","0.440918","-0.88623","201","255"
"[372]",,"318","124","0","1.59174","-12.8534","0.2","27.3836","0.143677","0.440918","-0.88623","201","255"
"[373]",,"194","124","0","1.46939","-12.8635","0.2","27.5652","0.552246","0.508301","-0.661133","201","255"
"[374]",,"278","124","0","1.54476","-13.0215","0.2","27.5637","0.449951","0.343262","-0.824219","201","255"
"[375]",,"552","125","0","1.41023","-13.0454","0.2","27.687","0.801758","0.1698","-0.573242","201","255"
"[376]",,"278","125","0","1.54476","-13.0215","0.2","27.5637","0.449951","0.343262","-0.824219","201","255"
"[377]",,"194","125","0","1.46939","-12.8635","0.2","27.5652","0.552246","0.508301","-0.661133","201","255"
"[378]",,"24","126","0","1.86882","-14.5389","0.2","27.6603","-0.614746","0.127319","-0.77832","201","255"
"[379]",,"261","126","0","1.80266","-14.0132","0.2","27.7081","-0.0603333","0.397949","-0.915527","201","255"
"[380]",,"25","126","0","1.876","-14.4837","0.2","27.7907","-0.199585","0.26416","-0.943359","201","255"
"[381]",,"261","127","0","1.80266","-14.0132","0.2","27.7081","-0.0603333","0.397949","-0.915527","201","255"
"[382]",,"24","127","0","1.86882","-14.5389","0.2","27.6603","-0.614746","0.127319","-0.77832","201","255"
"[383]",,"263","127","0","1.80936","-14.0473","0.2","27.5965","-0.494629","0.274414","-0.824219","201","255"
"[384]",,"263","128","0","1.80936","-14.0473","0.2","27.5965","-0.494629","0.274414","-0.824219","201","255"
"[385]",,"257","128","0","1.70012","-13.5949","0.2","27.5921","0.0869141","0.359131","-0.929199","201","255"
"[386]",,"261","128","0","1.80266","-14.0132","0.2","27.7081","-0.0603333","0.397949","-0.915527","201","255"
"[387]",,"257","129","0","1.70012","-13.5949","0.2","27.5921","0.0869141","0.359131","-0.929199","201","255"
"[388]",,"263","129","0","1.80936","-14.0473","0.2","27.5965","-0.494629","0.274414","-0.824219","201","255"
"[389]",,"259","129","0","1.71574","-13.5949","0.2","27.475","-0.411865","0.230713","-0.881836","201","255"
"[390]",,"259","130","0","1.71574","-13.5949","0.2","27.475","-0.411865","0.230713","-0.881836","201","255"
"[391]",,"300","130","0","1.65954","-13.3029","0.2","27.5048","0.125","0.296387","-0.946777","201","255"
"[392]",,"257","130","0","1.70012","-13.5949","0.2","27.5921","0.0869141","0.359131","-0.929199","201","255"
"[393]",,"300","131","0","1.65954","-13.3029","0.2","27.5048","0.125","0.296387","-0.946777","201","255"
"[394]",,"259","131","0","1.71574","-13.5949","0.2","27.475","-0.411865","0.230713","-0.881836","201","255"
"[395]",,"289","131","0","1.6811","-13.317","0.2","27.3878","-0.460205","0.165405","-0.872559","201","255"
"[396]",,"289","132","0","1.6811","-13.317","0.2","27.3878","-0.460205","0.165405","-0.872559","201","255"
"[397]",,"301","132","0","1.6247","-13.0703","0.2","27.4405","0.122925","0.307861","-0.943359","201","255"
"[398]",,"300","132","0","1.65954","-13.3029","0.2","27.5048","0.125","0.296387","-0.946777","201","255"
"[399]",,"301","133","0","1.6247","-13.0703","0.2","27.4405","0.122925","0.307861","-0.943359","201","255"
"[400]",,"289","133","0","1.6811","-13.317","0.2","27.3878","-0.460205","0.165405","-0.872559","201","255"
"[401]",,"285","133","0","1.64149","-13.0638","0.2","27.3119","-0.487793","0.195557","-0.850586","201","255"
"[402]",,"285","134","0","1.64149","-13.0638","0.2","27.3119","-0.487793","0.195557","-0.850586","201","255"
"[403]",,"318","134","0","1.59174","-12.8534","0.2","27.3836","0.143677","0.440918","-0.88623","201","255"
"[404]",,"301","134","0","1.6247","-13.0703","0.2","27.4405","0.122925","0.307861","-0.943359","201","255"
"[405]",,"318","135","0","1.59174","-12.8534","0.2","27.3836","0.143677","0.440918","-0.88623","201","255"
"[406]",,"285","135","0","1.64149","-13.0638","0.2","27.3119","-0.487793","0.195557","-0.850586","201","255"
"[407]",,"256","135","0","1.60386","-12.852","0.2","27.2524","-0.518555","0.415283","-0.747559","201","255"
"[408]",,"256","136","0","1.60386","-12.852","0.2","27.2524","-0.518555","0.415283","-0.747559","201","255"
"[409]",,"192","136","0","1.52071","-12.6724","0.2","27.3513","0.254883","0.717773","-0.648438","201","255"
"[410]",,"318","136","0","1.59174","-12.8534","0.2","27.3836","0.143677","0.440918","-0.88623","201","255"
"[411]",,"194","137","0","1.46939","-12.8635","0.2","27.5652","0.552246","0.508301","-0.661133","201","255"
"[412]",,"318","137","0","1.59174","-12.8534","0.2","27.3836","0.143677","0.440918","-0.88623","201","255"
"[413]",,"192","137","0","1.52071","-12.6724","0.2","27.3513","0.254883","0.717773","-0.648438","201","255"
"[414]",,"24","138","0","1.86882","-14.5389","0.2","27.6603","-0.614746","0.127319","-0.77832","201","255"
"[415]",,"265","138","0","1.76553","-14.1488","0.2","27.5153","-0.765137","0.14624","-0.627441","201","255"
"[416]",,"263","138","0","1.80936","-14.0473","0.2","27.5965","-0.494629","0.274414","-0.824219","201","255"
"[417]",,"260","139","0","1.68292","-13.7175","0.2","27.4012","-0.822754","0.119263","-0.555664","201","255"
"[418]",,"263","139","0","1.80936","-14.0473","0.2","27.5965","-0.494629","0.274414","-0.824219","201","255"
"[419]",,"265","139","0","1.76553","-14.1488","0.2","27.5153","-0.765137","0.14624","-0.627441","201","255"
