"Index","Launch Debugger","Vertex_ID","Primitive_ID","Instance_ID","SV_POSITION_C0","SV_POSITION_C1","SV_POSITION_C2","SV_POSITION_C3","TEXCOORD2_C0","TEXCOORD2_C1","TEXCOORD2_C2","TEXCOORD3_C0","TEXCOORD3_C1"
"[1578]",,"2527","526","0","-5.45756","-9.33497","0.2","25.784","0.0839233","0.907227","0.412109","201","255"
"[1579]",,"2520","526","0","-5.54766","-9.43813","0.2","25.7761","0.57959","0.664551","0.471436","201","255"
"[1580]",,"1834","526","0","-5.47367","-9.39042","0.2","25.8448","0.629883","0.529297","0.568359","201","255"
"[1581]",,"2520","527","0","-5.54766","-9.43813","0.2","25.7761","0.57959","0.664551","0.471436","201","255"
"[1582]",,"2527","527","0","-5.45756","-9.33497","0.2","25.784","0.0839233","0.907227","0.412109","201","255"
"[1583]",,"1331","527","0","-5.51022","-9.4009","0.2","25.715","-0.0663452","0.944824","0.320312","201","255"
"[1584]",,"1331","528","0","-5.51022","-9.4009","0.2","25.715","-0.0663452","0.944824","0.320312","201","255"
"[1585]",,"1375","528","0","-5.62527","-9.50433","0.2","25.7049","0.405762","0.768066","0.495605","201","255"
"[1586]",,"2520","528","0","-5.54766","-9.43813","0.2","25.7761","0.57959","0.664551","0.471436","201","255"
"[1587]",,"2592","529","0","-5.34958","-9.56502","0.2","25.9879","0.723633","-0.652344","0.225464","201","255"
"[1588]",,"1812","529","0","-5.34562","-9.39786","0.2","26.0502","0.783203","-0.513672","0.350342","201","255"
"[1589]",,"1640","529","0","-5.39287","-9.47925","0.2","25.982","0.782715","-0.408691","0.469727","201","255"
"[1590]",,"1812","530","0","-5.34562","-9.39786","0.2","26.0502","0.783203","-0.513672","0.350342","201","255"
"[1591]",,"1813","530","0","-5.42053","-9.38279","0.2","25.9602","0.750977","-0.0759888","0.655762","201","255"
"[1592]",,"1640","530","0","-5.39287","-9.47925","0.2","25.982","0.782715","-0.408691","0.469727","201","255"
"[1593]",,"1813","531","0","-5.42053","-9.38279","0.2","25.9602","0.750977","-0.0759888","0.655762","201","255"
"[1594]",,"1812","531","0","-5.34562","-9.39786","0.2","26.0502","0.783203","-0.513672","0.350342","201","255"
"[1595]",,"1678","531","0","-5.38094","-9.31455","0.2","26.0373","0.719238","-0.255859","0.645508","201","255"
"[1596]",,"2521","532","0","-5.39062","-9.23666","0.2","26.0044","0.42041","0.318359","0.849609","201","255"
"[1597]",,"1813","532","0","-5.42053","-9.38279","0.2","25.9602","0.750977","-0.0759888","0.655762","201","255"
"[1598]",,"1678","532","0","-5.38094","-9.31455","0.2","26.0373","0.719238","-0.255859","0.645508","201","255"
"[1599]",,"1813","533","0","-5.42053","-9.38279","0.2","25.9602","0.750977","-0.0759888","0.655762","201","255"
"[1600]",,"2521","533","0","-5.39062","-9.23666","0.2","26.0044","0.42041","0.318359","0.849609","201","255"
"[1601]",,"1372","533","0","-5.42025","-9.31476","0.2","25.9284","0.475342","0.463135","0.748047","201","255"
"[1602]",,"2519","534","0","-5.35923","-9.21742","0.2","25.941","0.00345421","0.736328","0.676758","201","255"
"[1603]",,"1372","534","0","-5.42025","-9.31476","0.2","25.9284","0.475342","0.463135","0.748047","201","255"
"[1604]",,"2521","534","0","-5.39062","-9.23666","0.2","26.0044","0.42041","0.318359","0.849609","201","255"
"[1605]",,"1372","535","0","-5.42025","-9.31476","0.2","25.9284","0.475342","0.463135","0.748047","201","255"
"[1606]",,"2519","535","0","-5.35923","-9.21742","0.2","25.941","0.00345421","0.736328","0.676758","201","255"
"[1607]",,"1374","535","0","-5.394","-9.27964","0.2","25.8735","0.165405","0.821777","0.544922","201","255"
"[1608]",,"1374","536","0","-5.394","-9.27964","0.2","25.8735","0.165405","0.821777","0.544922","201","255"
"[1609]",,"1834","536","0","-5.47367","-9.39042","0.2","25.8448","0.629883","0.529297","0.568359","201","255"
"[1610]",,"1372","536","0","-5.42025","-9.31476","0.2","25.9284","0.475342","0.463135","0.748047","201","255"
"[1611]",,"1834","537","0","-5.47367","-9.39042","0.2","25.8448","0.629883","0.529297","0.568359","201","255"
"[1612]",,"1374","537","0","-5.394","-9.27964","0.2","25.8735","0.165405","0.821777","0.544922","201","255"
"[1613]",,"2527","537","0","-5.45756","-9.33497","0.2","25.784","0.0839233","0.907227","0.412109","201","255"
"[1614]",,"2433","538","0","-5.3505","-9.29114","0.2","25.8228","-0.400879","0.895996","0.190308","201","255"
"[1615]",,"2527","538","0","-5.45756","-9.33497","0.2","25.784","0.0839233","0.907227","0.412109","201","255"
"[1616]",,"1374","538","0","-5.394","-9.27964","0.2","25.8735","0.165405","0.821777","0.544922","201","255"
"[1617]",,"2527","539","0","-5.45756","-9.33497","0.2","25.784","0.0839233","0.907227","0.412109","201","255"
"[1618]",,"2433","539","0","-5.3505","-9.29114","0.2","25.8228","-0.400879","0.895996","0.190308","201","255"
"[1619]",,"2424","539","0","-5.41152","-9.3748","0.2","25.744","-0.581055","0.813477","0.0274506","201","255"
"[1620]",,"2424","540","0","-5.41152","-9.3748","0.2","25.744","-0.581055","0.813477","0.0274506","201","255"
"[1621]",,"1331","540","0","-5.51022","-9.4009","0.2","25.715","-0.0663452","0.944824","0.320312","201","255"
"[1622]",,"2527","540","0","-5.45756","-9.33497","0.2","25.784","0.0839233","0.907227","0.412109","201","255"
"[1623]",,"1806","541","0","-5.3086","-9.3092","0.2","26.1271","0.731934","-0.647461","0.213867","201","255"
"[1624]",,"1678","541","0","-5.38094","-9.31455","0.2","26.0373","0.719238","-0.255859","0.645508","201","255"
"[1625]",,"1812","541","0","-5.34562","-9.39786","0.2","26.0502","0.783203","-0.513672","0.350342","201","255"
"[1626]",,"1678","542","0","-5.38094","-9.31455","0.2","26.0373","0.719238","-0.255859","0.645508","201","255"
"[1627]",,"1806","542","0","-5.3086","-9.3092","0.2","26.1271","0.731934","-0.647461","0.213867","201","255"
"[1628]",,"1676","542","0","-5.35046","-9.22954","0.2","26.1056","0.711426","-0.29834","0.63623","201","255"
"[1629]",,"1626","543","0","-5.3681","-9.16279","0.2","26.0695","0.506348","0.170776","0.844727","201","255"
"[1630]",,"1678","543","0","-5.38094","-9.31455","0.2","26.0373","0.719238","-0.255859","0.645508","201","255"
"[1631]",,"1676","543","0","-5.35046","-9.22954","0.2","26.1056","0.711426","-0.29834","0.63623","201","255"
"[1632]",,"1678","544","0","-5.38094","-9.31455","0.2","26.0373","0.719238","-0.255859","0.645508","201","255"
"[1633]",,"1626","544","0","-5.3681","-9.16279","0.2","26.0695","0.506348","0.170776","0.844727","201","255"
"[1634]",,"2521","544","0","-5.39062","-9.23666","0.2","26.0044","0.42041","0.318359","0.849609","201","255"
"[1635]",,"1673","545","0","-5.34372","-9.109","0.2","26.0133","-0.00611115","0.60791","0.793457","201","255"
"[1636]",,"2521","545","0","-5.39062","-9.23666","0.2","26.0044","0.42041","0.318359","0.849609","201","255"
"[1637]",,"1626","545","0","-5.3681","-9.16279","0.2","26.0695","0.506348","0.170776","0.844727","201","255"
"[1638]",,"2521","546","0","-5.39062","-9.23666","0.2","26.0044","0.42041","0.318359","0.849609","201","255"
"[1639]",,"1673","546","0","-5.34372","-9.109","0.2","26.0133","-0.00611115","0.60791","0.793457","201","255"
"[1640]",,"2519","546","0","-5.35923","-9.21742","0.2","25.941","0.00345421","0.736328","0.676758","201","255"
"[1641]",,"2431","547","0","-5.2916","-9.14076","0.2","25.9589","-0.333252","0.770996","0.54248","201","255"
"[1642]",,"2519","547","0","-5.35923","-9.21742","0.2","25.941","0.00345421","0.736328","0.676758","201","255"
"[1643]",,"1673","547","0","-5.34372","-9.109","0.2","26.0133","-0.00611115","0.60791","0.793457","201","255"
"[1644]",,"2519","548","0","-5.35923","-9.21742","0.2","25.941","0.00345421","0.736328","0.676758","201","255"
"[1645]",,"2431","548","0","-5.2916","-9.14076","0.2","25.9589","-0.333252","0.770996","0.54248","201","255"
"[1646]",,"2432","548","0","-5.3151","-9.23397","0.2","25.892","-0.300781","0.881836","0.364014","201","255"
"[1647]",,"2432","549","0","-5.3151","-9.23397","0.2","25.892","-0.300781","0.881836","0.364014","201","255"
"[1648]",,"1374","549","0","-5.394","-9.27964","0.2","25.8735","0.165405","0.821777","0.544922","201","255"
"[1649]",,"2519","549","0","-5.35923","-9.21742","0.2","25.941","0.00345421","0.736328","0.676758","201","255"
"[1650]",,"1374","550","0","-5.394","-9.27964","0.2","25.8735","0.165405","0.821777","0.544922","201","255"
"[1651]",,"2432","550","0","-5.3151","-9.23397","0.2","25.892","-0.300781","0.881836","0.364014","201","255"
"[1652]",,"2433","550","0","-5.3505","-9.29114","0.2","25.8228","-0.400879","0.895996","0.190308","201","255"
"[1653]",,"1812","551","0","-5.34562","-9.39786","0.2","26.0502","0.783203","-0.513672","0.350342","201","255"
"[1654]",,"1364","551","0","-5.24266","-9.37364","0.2","26.1122","0.72998","-0.683105","0.0237122","201","255"
"[1655]",,"1806","551","0","-5.3086","-9.3092","0.2","26.1271","0.731934","-0.647461","0.213867","201","255"
"[1656]",,"1364","552","0","-5.24266","-9.37364","0.2","26.1122","0.72998","-0.683105","0.0237122","201","255"
"[1657]",,"1642","552","0","-5.26999","-9.20549","0.2","26.179","0.746094","-0.661621","0.0708618","201","255"
"[1658]",,"1806","552","0","-5.3086","-9.3092","0.2","26.1271","0.731934","-0.647461","0.213867","201","255"
"[1659]",,"2678","553","0","-5.32859","-9.14765","0.2","26.1629","0.749023","-0.375244","0.546387","201","255"
"[1660]",,"1806","553","0","-5.3086","-9.3092","0.2","26.1271","0.731934","-0.647461","0.213867","201","255"
"[1661]",,"1642","553","0","-5.26999","-9.20549","0.2","26.179","0.746094","-0.661621","0.0708618","201","255"
"[1662]",,"1806","554","0","-5.3086","-9.3092","0.2","26.1271","0.731934","-0.647461","0.213867","201","255"
"[1663]",,"2678","554","0","-5.32859","-9.14765","0.2","26.1629","0.749023","-0.375244","0.546387","201","255"
"[1664]",,"1676","554","0","-5.35046","-9.22954","0.2","26.1056","0.711426","-0.29834","0.63623","201","255"
"[1665]",,"2528","555","0","-5.35026","-9.07858","0.2","26.1134","0.443115","0.1073","0.890137","201","255"
"[1666]",,"1676","555","0","-5.35046","-9.22954","0.2","26.1056","0.711426","-0.29834","0.63623","201","255"
"[1667]",,"2678","555","0","-5.32859","-9.14765","0.2","26.1629","0.749023","-0.375244","0.546387","201","255"
"[1668]",,"1676","556","0","-5.35046","-9.22954","0.2","26.1056","0.711426","-0.29834","0.63623","201","255"
"[1669]",,"2528","556","0","-5.35026","-9.07858","0.2","26.1134","0.443115","0.1073","0.890137","201","255"
"[1670]",,"1626","556","0","-5.3681","-9.16279","0.2","26.0695","0.506348","0.170776","0.844727","201","255"
"[1671]",,"2528","557","0","-5.35026","-9.07858","0.2","26.1134","0.443115","0.1073","0.890137","201","255"
"[1672]",,"1673","557","0","-5.34372","-9.109","0.2","26.0133","-0.00611115","0.60791","0.793457","201","255"
"[1673]",,"1626","557","0","-5.3681","-9.16279","0.2","26.0695","0.506348","0.170776","0.844727","201","255"
"[1674]",,"1673","558","0","-5.34372","-9.109","0.2","26.0133","-0.00611115","0.60791","0.793457","201","255"
"[1675]",,"2528","558","0","-5.35026","-9.07858","0.2","26.1134","0.443115","0.1073","0.890137","201","255"
"[1676]",,"1627","558","0","-5.32891","-9.03186","0.2","26.0504","-0.0803223","0.507324","0.858398","201","255"
"[1677]",,"2420","559","0","-5.28183","-9.02809","0.2","26.0127","-0.336182","0.708984","0.620117","201","255"
"[1678]",,"1673","559","0","-5.34372","-9.109","0.2","26.0133","-0.00611115","0.60791","0.793457","201","255"
"[1679]",,"1627","559","0","-5.32891","-9.03186","0.2","26.0504","-0.0803223","0.507324","0.858398","201","255"
"[1680]",,"1673","560","0","-5.34372","-9.109","0.2","26.0133","-0.00611115","0.60791","0.793457","201","255"
"[1681]",,"2420","560","0","-5.28183","-9.02809","0.2","26.0127","-0.336182","0.708984","0.620117","201","255"
"[1682]",,"2431","560","0","-5.2916","-9.14076","0.2","25.9589","-0.333252","0.770996","0.54248","201","255"
"[1683]",,"1642","561","0","-5.26999","-9.20549","0.2","26.179","0.746094","-0.661621","0.0708618","201","255"
"[1684]",,"1364","561","0","-5.24266","-9.37364","0.2","26.1122","0.72998","-0.683105","0.0237122","201","255"
"[1685]",,"1666","561","0","-5.19488","-9.26465","0.2","26.1715","0.753418","-0.655273","0.056427","201","255"
"[1686]",,"1666","562","0","-5.19488","-9.26465","0.2","26.1715","0.753418","-0.655273","0.056427","201","255"
"[1687]",,"2681","562","0","-5.2294","-9.06977","0.2","26.2427","0.745605","-0.666504","0.00634003","201","255"
"[1688]",,"1642","562","0","-5.26999","-9.20549","0.2","26.179","0.746094","-0.661621","0.0708618","201","255"
"[1689]",,"2682","563","0","-5.29674","-9.00172","0.2","26.234","0.837402","-0.321777","0.441895","201","255"
"[1690]",,"1642","563","0","-5.26999","-9.20549","0.2","26.179","0.746094","-0.661621","0.0708618","201","255"
"[1691]",,"2681","563","0","-5.2294","-9.06977","0.2","26.2427","0.745605","-0.666504","0.00634003","201","255"
"[1692]",,"1642","564","0","-5.26999","-9.20549","0.2","26.179","0.746094","-0.661621","0.0708618","201","255"
"[1693]",,"2682","564","0","-5.29674","-9.00172","0.2","26.234","0.837402","-0.321777","0.441895","201","255"
"[1694]",,"2678","564","0","-5.32859","-9.14765","0.2","26.1629","0.749023","-0.375244","0.546387","201","255"
"[1695]",,"1607","565","0","-5.33562","-8.96612","0.2","26.165","0.565918","0.141846","0.812012","201","255"
"[1696]",,"2678","565","0","-5.32859","-9.14765","0.2","26.1629","0.749023","-0.375244","0.546387","201","255"
"[1697]",,"2682","565","0","-5.29674","-9.00172","0.2","26.234","0.837402","-0.321777","0.441895","201","255"
"[1698]",,"2678","566","0","-5.32859","-9.14765","0.2","26.1629","0.749023","-0.375244","0.546387","201","255"
"[1699]",,"1607","566","0","-5.33562","-8.96612","0.2","26.165","0.565918","0.141846","0.812012","201","255"
"[1700]",,"2528","566","0","-5.35026","-9.07858","0.2","26.1134","0.443115","0.1073","0.890137","201","255"
"[1701]",,"1604","567","0","-5.32367","-8.93256","0.2","26.0771","-0.0622864","0.521973","0.850586","201","255"
"[1702]",,"2528","567","0","-5.35026","-9.07858","0.2","26.1134","0.443115","0.1073","0.890137","201","255"
"[1703]",,"1607","567","0","-5.33562","-8.96612","0.2","26.165","0.565918","0.141846","0.812012","201","255"
"[1704]",,"2528","568","0","-5.35026","-9.07858","0.2","26.1134","0.443115","0.1073","0.890137","201","255"
"[1705]",,"1604","568","0","-5.32367","-8.93256","0.2","26.0771","-0.0622864","0.521973","0.850586","201","255"
"[1706]",,"1627","568","0","-5.32891","-9.03186","0.2","26.0504","-0.0803223","0.507324","0.858398","201","255"
"[1707]",,"2418","569","0","-5.27341","-8.9372","0.2","26.0448","-0.439453","0.67627","0.591309","201","255"
"[1708]",,"1627","569","0","-5.32891","-9.03186","0.2","26.0504","-0.0803223","0.507324","0.858398","201","255"
"[1709]",,"1604","569","0","-5.32367","-8.93256","0.2","26.0771","-0.0622864","0.521973","0.850586","201","255"
"[1710]",,"1627","570","0","-5.32891","-9.03186","0.2","26.0504","-0.0803223","0.507324","0.858398","201","255"
"[1711]",,"2418","570","0","-5.27341","-8.9372","0.2","26.0448","-0.439453","0.67627","0.591309","201","255"
"[1712]",,"2420","570","0","-5.28183","-9.02809","0.2","26.0127","-0.336182","0.708984","0.620117","201","255"
"[1713]",,"2681","571","0","-5.2294","-9.06977","0.2","26.2427","0.745605","-0.666504","0.00634003","201","255"
"[1714]",,"1666","571","0","-5.19488","-9.26465","0.2","26.1715","0.753418","-0.655273","0.056427","201","255"
"[1715]",,"1720","571","0","-5.15325","-9.13033","0.2","26.2273","0.788574","-0.614258","-0.00847626","201","255"
"[1716]",,"1720","572","0","-5.15325","-9.13033","0.2","26.2273","0.788574","-0.614258","-0.00847626","201","255"
"[1717]",,"1808","572","0","-5.18649","-8.9117","0.2","26.2964","0.821289","-0.568848","-0.0439453","201","255"
"[1718]",,"2681","572","0","-5.2294","-9.06977","0.2","26.2427","0.745605","-0.666504","0.00634003","201","255"
"[1719]",,"1808","573","0","-5.18649","-8.9117","0.2","26.2964","0.821289","-0.568848","-0.0439453","201","255"
"[1720]",,"2682","573","0","-5.29674","-9.00172","0.2","26.234","0.837402","-0.321777","0.441895","201","255"
"[1721]",,"2681","573","0","-5.2294","-9.06977","0.2","26.2427","0.745605","-0.666504","0.00634003","201","255"
"[1722]",,"2682","574","0","-5.29674","-9.00172","0.2","26.234","0.837402","-0.321777","0.441895","201","255"
"[1723]",,"1808","574","0","-5.18649","-8.9117","0.2","26.2964","0.821289","-0.568848","-0.0439453","201","255"
"[1724]",,"1811","574","0","-5.26205","-8.80958","0.2","26.2741","0.878418","-7.45058e-05","0.478027","201","255"
"[1725]",,"2529","575","0","-5.28934","-8.77514","0.2","26.1933","0.524414","0.432617","0.733398","201","255"
"[1726]",,"2682","575","0","-5.29674","-9.00172","0.2","26.234","0.837402","-0.321777","0.441895","201","255"
"[1727]",,"1811","575","0","-5.26205","-8.80958","0.2","26.2741","0.878418","-7.45058e-05","0.478027","201","255"
"[1728]",,"2682","576","0","-5.29674","-9.00172","0.2","26.234","0.837402","-0.321777","0.441895","201","255"
"[1729]",,"2529","576","0","-5.28934","-8.77514","0.2","26.1933","0.524414","0.432617","0.733398","201","255"
"[1730]",,"1607","576","0","-5.33562","-8.96612","0.2","26.165","0.565918","0.141846","0.812012","201","255"
"[1731]",,"2529","577","0","-5.28934","-8.77514","0.2","26.1933","0.524414","0.432617","0.733398","201","255"
"[1732]",,"1604","577","0","-5.32367","-8.93256","0.2","26.0771","-0.0622864","0.521973","0.850586","201","255"
"[1733]",,"1607","577","0","-5.33562","-8.96612","0.2","26.165","0.565918","0.141846","0.812012","201","255"
"[1734]",,"1604","578","0","-5.32367","-8.93256","0.2","26.0771","-0.0622864","0.521973","0.850586","201","255"
"[1735]",,"2529","578","0","-5.28934","-8.77514","0.2","26.1933","0.524414","0.432617","0.733398","201","255"
"[1736]",,"1680","578","0","-5.26723","-8.7614","0.2","26.0858","-0.171143","0.728516","0.663574","201","255"
"[1737]",,"1680","579","0","-5.26723","-8.7614","0.2","26.0858","-0.171143","0.728516","0.663574","201","255"
"[1738]",,"2418","579","0","-5.27341","-8.9372","0.2","26.0448","-0.439453","0.67627","0.591309","201","255"
"[1739]",,"1604","579","0","-5.32367","-8.93256","0.2","26.0771","-0.0622864","0.521973","0.850586","201","255"
"[1740]",,"2418","580","0","-5.27341","-8.9372","0.2","26.0448","-0.439453","0.67627","0.591309","201","255"
"[1741]",,"1680","580","0","-5.26723","-8.7614","0.2","26.0858","-0.171143","0.728516","0.663574","201","255"
"[1742]",,"2440","580","0","-5.23424","-8.81004","0.2","26.0641","-0.541016","0.693848","0.475586","201","255"
"[1743]",,"1606","581","0","-5.17178","-8.60395","0.2","26.0958","-0.36084","0.806152","0.468506","201","255"
"[1744]",,"2440","581","0","-5.23424","-8.81004","0.2","26.0641","-0.541016","0.693848","0.475586","201","255"
