draw_vertex_id,stored_vertex_index,raw_u16_x,raw_u16_y,raw_u16_z,raw_u16_w,local_x,local_y,local_z,pix_world_x,pix_world_y,pix_world_z,pix_uv_u,pix_uv_v,pix_normal_x,pix_normal_y,pix_normal_z,pix_tangent_x,pix_tangent_y,pix_tangent_z,pix_tangent_w,pix_texcoord4,raw_hex_0_7,raw_hex_8_39
6489,23607,289,285,285,318,-0.718785513,0.869325434,-3.610530883,-9.884580000,-8.582580000,27.172300000,0.791992000,0.947754000,-0.985352000,-0.130493000,-0.111084000,-0.040283200,0.805664000,-0.590820000,0.403076000,131192,21011d011d013e01,2d013e011d0100010001c0003e01c2003e01c000180009010701040107010901
6490,23608,263,260,259,268,-0.719992532,0.867801617,-3.613420908,-9.847630000,-8.670450000,27.197700000,0.810059000,0.980957000,-0.420410000,-0.721191000,0.550293000,-0.894531000,0.259521000,-0.364502000,-0.496338000,131192,0701040103010c01,0301040103010c0121010b0121010c0121010b011d0124011d010b011d012401
6491,23609,256,265,24,307,-0.720317498,0.868106380,-3.639542291,-9.927090000,-8.614640000,27.164900000,0.798340000,0.942383000,-0.990234000,-0.099853500,-0.098083500,-0.040863000,0.875977000,-0.480713000,0.478760000,131192,0001090118003301,3201090133010901320117000901170026010401090126013801040126013f01
6492,23610,260,312,260,319,-0.720131803,0.870971156,-3.613309753,-9.861530000,-8.567890000,27.178500000,0.788574000,0.950684000,-0.722656000,-0.603516000,0.335693000,-0.604980000,0.316895000,-0.729980000,-0.351807000,131192,0401380104013f01,0c0123010c013f010c0123010b0127010b0123010b0127012401250124012701
6493,23611,292,293,689,689,-0.718646241,0.869813055,-3.565624335,-10.024200000,-8.711820000,27.189000000,0.816895000,0.935547000,-0.979492000,-0.051147500,-0.194824000,0.095886200,0.733887000,-0.672363000,0.422607000,131192,24012501b102b102,000124013801260108013900fa107d01fa103900d911f910fa10d911fa10f910
6494,23612,4568,4345,4548,4568,-0.520138034,1.116793258,-3.136677883,-9.868480000,-8.606230000,27.196800000,0.792969000,0.953125000,-0.841309000,-0.499512000,0.205566000,-0.515137000,0.630859000,-0.580078000,-0.033233600,131192,d811f910c411d811,2611d811c411d8112611251139008901d91189018b01d9118b01f910d911f910
6495,23613,395,4574,4548,4345,-0.713864589,1.130751419,-3.136677883,-10.080900000,-8.843260000,27.249800000,0.834473000,0.938965000,-0.979980000,-0.182617000,-0.078064000,-0.074096700,0.701172000,-0.708984000,0.277832000,131192,8b01de11c411f910,de11de11d311c411d3112611c4112611d3118a0fae0f26118a0f2611ae0f3b11
6496,23614,4411,4389,4390,4389,-0.527426572,1.119475176,-3.154240344,-10.097200000,-8.835740000,27.224200000,0.833984000,0.934082000,-0.986328000,-0.124207000,-0.110962000,-0.022949200,0.767578000,-0.640625000,0.375244000,131192,3b11251126112511,3b112711c7118b0189018b01c711cf11cf11d4118b018b01d411de11d411fc10
6497,23615,4574,4563,4574,4348,-0.519859491,1.130080940,-3.133787857,-10.018400000,-8.722380000,27.210300000,0.817871000,0.938965000,-0.976562000,-0.048919700,-0.208740000,0.110596000,0.723145000,-0.681641000,0.422607000,131192,de11d311de11fc10,fc108101d31181018a0fd3118a0f8101860fae0f8a0f860f3111ae0f860f0a01
6498,23616,4559,4551,4559,266,-0.520555849,1.129349508,-3.135455180,-9.910830000,-8.641310000,27.206900000,0.800781000,0.950195000,-0.940430000,-0.338135000,0.039306600,-0.307617000,0.788086000,-0.533691000,0.226807000,131192,cf11c711cf110a01,c102c102c511cf11d411cf11c511d411c5110811fb10d4110811fb10d711d411
6499,23617,4567,4348,4564,385,-0.520184458,1.116976116,-3.134899405,-9.877590000,-8.591210000,27.187500000,0.791992000,0.950684000,-0.927734000,-0.366455000,0.070861800,-0.331299000,0.720215000,-0.609375000,0.144897000,131192,d711fc10d4118101,fc10d7113001c1020a01c1023001c002c002bd02c102c511c102bd02c511bd02
6500,23618,4360,701,1632,4360,-0.529794187,0.894681743,-3.460805339,-9.998020000,-8.727950000,27.254300000,0.819336000,0.947266000,-0.968750000,-0.241333000,-0.059478800,-0.121033000,0.666504000,-0.735840000,0.215576000,131192,0811bd0260060811,08116006800108118001d51107110811d5110711fb1008116e06c0023001c002
6501,23619,1646,1643,1643,690,-0.655788404,0.952099154,-3.459582636,-10.008500000,-8.724800000,27.232100000,0.818359000,0.943359000,-0.973633000,-0.084106400,-0.212524000,0.090576200,0.707520000,-0.701172000,0.393311000,131192,6e066b066b06b202,c002bd02c002b202bd02b20264066006bd026406800160066406700680016406
6502,23620,1648,3276,384,3275,-0.655695556,1.051634858,-3.599526556,-9.968990000,-8.653480000,27.211000000,0.809082000,0.943848000,-0.983887000,-0.156128000,-0.088806200,-0.079528800,0.822266000,-0.563477000,0.395020000,131192,7006cc0c8001cb0c,8001cc0c8001cb0cd5116e063a0e6b06ad026b063a0e6b06ad02b502b2026b06
6503,23621,693,690,693,1636,-0.700030294,0.894011263,-3.565179716,-10.829400000,-10.076400000,27.785800000,0.917480000,0.399902000,-0.326904000,0.317871000,0.889648000,-0.696777000,0.561523000,-0.446777000,-0.170654000,131192,b502b202b5026406,b502b4026406b4029d0c64069d0c700664069d0c6f067006cc0c70066f063a0e
6504,23622,1646,3639,3639,3641,-0.655788404,1.073760676,-3.237717615,-10.041200000,-8.843970000,27.278700000,0.832520000,0.947754000,-0.781738000,-0.494629000,0.379639000,-0.573242000,0.334473000,-0.748047000,-0.322266000,131192,6e06370e370e390e,3a0e9b0c3a0e390e3a0e9b0cad02940cad029b0cad02940cbf02b402ad02bf02
6505,23623,685,692,693,3641,-0.700401684,0.894133169,-3.565179716,-10.079100000,-8.977650000,27.295800000,0.848145000,0.949219000,-0.612305000,-0.543945000,0.573730000,-0.771484000,0.260498000,-0.581055000,-0.466064000,131192,ad02b402b502390e,370e5b0e6a06390e5b0e390e6a066d067406390e6d06390e74069b0c7406940c
6506,23624,3227,3220,1652,2325,-0.582392362,1.048221509,-3.458582243,-10.062000000,-8.841800000,27.269700000,0.833984000,0.944336000,-0.954590000,-0.294678000,0.040557900,-0.208252000,0.560547000,-0.801270000,0.067077600,131192,9b0c940c74061509,15099f0c940c9a0c940c9f0c940c9a0cbf029a0cb402bf02b4029a0c9d0c9a0c
6507,23625,3230,3229,1647,3229,-0.582253091,1.048770083,-3.459138017,-10.802500000,-10.052500000,27.767300000,0.916992000,0.406494000,-0.310791000,0.411133000,0.856934000,-0.575195000,0.634766000,-0.515625000,-0.055023200,131192,9e0c9d0c6f069d0c,9e0c9f0c150933093309220e9f0c9c0c9f0c220e9f0c9c0c9a0c9e0c9a0c9c0c
6508,23626,3228,3834,3230,3834,-0.582345938,1.085646446,-3.283179936,-10.715800000,-9.934070000,27.695600000,0.916016000,0.429443000,-0.139893000,0.524902000,0.839355000,-0.791992000,0.462891000,-0.398193000,-0.292480000,131192,9c0cfa0e9e0cfa0e,6f069e0c6f06fa0e65066506cc0c6f06220e330979067606220e7906220e7606
6509,23627,3604,3833,3618,3604,-0.564890586,1.085585493,-3.240051866,-10.760100000,-10.003800000,27.738900000,0.917480000,0.416748000,-0.130371000,0.495361000,0.858887000,-0.791992000,0.462891000,-0.398193000,-0.292480000,131192,140ef90e220e140e,220ef90e9c0cfa0e9c0cf90e870ff8103c00f810870f890f890fdd11f810dd11
6510,23628,3977,4575,4570,4573,-0.547574505,1.130812372,-3.134232477,-10.777100000,-10.032900000,27.755600000,0.917969000,0.411865000,-0.213135000,0.465332000,0.858887000,-0.692383000,0.550781000,-0.466553000,-0.180420000,131192,890fdf11da11dd11,df11dd11da11e011f610e011da11e011f610f3102411890f870f890f2411880f
6511,23629,3976,4575,3977,4575,-0.547620929,1.130812372,-3.200147285,-10.698900000,-9.902920000,27.679600000,0.915527000,0.434326000,-0.121155000,0.487549000,0.864746000,-0.801758000,0.455078000,-0.387207000,-0.302246000,131192,880fdf11890fdf11,880f790f2603df11790fdf112603da112603f610da11f61026032a03750ff610
6512,23630,810,4342,3957,4340,-0.694598708,1.116610400,-3.202370382,-10.664100000,-9.953280000,27.688200000,0.920898000,0.435547000,-0.080627400,0.428955000,0.899414000,-0.782227000,0.539551000,-0.311768000,-0.210571000,131192,2a03f610750ff410,f410f310f610f310f410f7103700880f2411880f3700780f780f790f880f790f
6513,23631,3960,4412,797,3961,-0.548363710,1.120877087,-3.553619615,-10.707900000,-10.012200000,27.730300000,0.922363000,0.423584000,-0.122803000,0.496582000,0.859375000,-0.675781000,0.591797000,-0.439697000,-0.133545000,131192,780f3c111d03790f,3c11790f1d032603260226031d03260326022a03260224022a032402750f2a03
6514,23632,386,3960,55,3960,-0.714282403,1.093326482,-3.636096492,-10.683000000,-9.980230000,27.708600000,0.921875000,0.430176000,-0.121887000,0.495117000,0.860352000,-0.728516000,0.552246000,-0.405518000,-0.188599000,131192,8201780f3700780f,8201580058003c11780f3c115800380083013c1138003c1183011d031c001d03
6515,23633,387,797,28,550,-0.714235979,0.900533199,-3.639097672,-10.778800000,-10.098600000,27.789700000,0.921387000,0.406250000,-0.273682000,0.450439000,0.849609000,-0.588867000,0.616699000,-0.521484000,-0.078430200,131192,83011d031c002602,1c0027022602240226022702270221002402300324022100240230037a0f750f
6516,23634,548,3962,3962,4378,-0.706761746,1.093448387,-3.201814607,-10.811700000,-10.128100000,27.808100000,0.920898000,0.399658000,-0.328857000,0.345459000,0.879395000,-0.642090000,0.597168000,-0.481201000,-0.117798000,131192,24027a0f7a0f1a11,750f750f1a11f41027021c001c031c031d022702210027021d021d0232002100
6517,23635,813,33,50,33,-0.694459437,0.853965362,-3.636652266,-10.996800000,-10.243000000,27.825100000,0.909668000,0.367676000,-0.395752000,0.459717000,0.795410000,-0.454346000,0.654297000,-0.604492000,0.017715500,131192,2d03210032002100,2d033003490230032d0349022703300327037a0f30031a117a0f27031c035103
6518,23636,541,849,29,541,-0.707086713,0.903702737,-3.638986517,-11.080200000,-10.585900000,27.884500000,0.893555000,0.335693000,0.093750000,0.963867000,0.250000000,-0.116821000,0.260986000,-0.958008000,-0.122681000,131192,1d0251031d001d02,32001d021d00530332001d0032005303340034002d0332002d03340012024902
6519,23637,813,530,585,530,-0.694459437,0.884258837,-3.577184437,-11.050100000,-10.495700000,27.878600000,0.900391000,0.342529000,-0.073242200,0.977051000,0.200928000,-0.288574000,0.170532000,-0.942383000,-0.296631000,131192,2d03120249021202,15024c0249021502270349024c0253031d0051034a03530351034a034a115303
6520,23638,4426,52,851,52,-0.526730215,0.855123462,-3.547617254,-11.040600000,-10.395700000,27.880100000,0.904785000,0.350830000,-0.190430000,0.952637000,0.237793000,-0.135498000,0.215210000,-0.967285000,-0.169556000,131192,4a11340053033400,4a114811481112023400120248114f1112024f111502551115024f1115025511
6521,23639,3822,3822,4429,533,-0.554770196,1.084915014,-3.149905306,-11.006900000,-10.295000000,27.862300000,0.910156000,0.362305000,-0.465576000,0.592285000,0.657227000,-0.142456000,0.684570000,-0.715332000,0.219482000,131192,ee0eee0e4d111502,4c0215024d114a0349114a11491148114a114811491135003500920c4811920c
6522,23640,4436,4424,4436,4431,-0.526265977,1.121608519,-3.149127223,-11.029500000,-10.336500000,27.869500000,0.907227000,0.356689000,-0.371094000,0.764648000,0.527344000,-0.137329000,0.517578000,-0.844238000,0.072998000,131192,5411481154114f11,48114f11541155115111551154115511511150115011ee0e55114a0336004911
6523,23641,54,4423,4425,4423,-0.729695108,1.121547566,-3.150349926,-10.109800000,-9.182270000,27.410200000,0.895996000,0.968750000,-0.700684000,-0.499023000,0.509766000,-0.708984000,0.403076000,-0.579102000,-0.322998000,131192,3600471149114711,350049113500471146114611360e3500920c3500360e380e920c360e380e0e01
6524,23642,3218,4436,3218,270,-0.582810176,1.122339951,-3.284513794,-10.081200000,-9.206640000,27.430000000,0.895996000,0.974609000,-0.931152000,-0.257080000,0.259277000,-0.363037000,0.585449000,-0.725098000,0.000452280,131192,920c5411920c0e01,290154110e01541129015111471136004511451146114711461145112d11a90c
6525,23643,4422,4397,4422,3241,-0.526915910,1.119962797,-3.150683390,-10.100900000,-9.247800000,27.441900000,0.902832000,0.974121000,-0.899414000,-0.317139000,0.300293000,-0.426758000,0.498047000,-0.754883000,-0.111023000,131192,46112d114611a90c,420e360e4611420e360e420e350e380e360e350e36004000451140001e004511
6526,23644,30,4397,4421,4397,-0.730809279,1.119962797,-3.150794545,-10.118800000,-9.286940000,27.448800000,0.908203000,0.973145000,-0.878418000,-0.343018000,0.333008000,-0.451904000,0.364990000,-0.813965000,-0.236206000,131192,1e002d1145112d11,1e008c01970c2d118c012d11970ca90c970c590ea90c590e350ea90c350e420e
6527,23645,3241,30,64,4402,-0.581742429,0.853782504,-3.635096098,-10.018900000,-9.097790000,27.401300000,0.877930000,0.978027000,-0.965820000,-0.209717000,0.152466000,-0.247437000,0.582520000,-0.773926000,0.063171400,131192,a90c1e0040003211,2e111e0032111e002e118c012e11c6118c01c611a70c8c01a70c970c8c01970c
6528,23646,3239,3647,3647,3673,-0.581835276,1.074248297,-3.236828376,-10.017900000,-8.961830000,27.343100000,0.862305000,0.972168000,-0.959961000,-0.163818000,0.228149000,-0.279785000,0.487549000,-0.826660000,-0.038452100,131192,a70c3f0e3f0e590e,970c40003111321131112f113211301132112f11321130112e11c8112e113011
6529,23647,4398,4552,4560,4550,-0.528030082,1.129410460,-3.135344025,-10.513100000,-9.965980000,27.370500000,0.868164000,0.478516000,-0.540527000,0.436768000,0.719238000,0.720215000,0.680176000,0.136597000,0.992676000,131192,2e11c811d011c611,2e11d0113111860f2f11860f30112f113011860f81018101c8113011c8118101
6530,23648,4567,4347,4552,4567,-0.520184458,1.116915164,-3.136233263,-9.997650000,-8.969570000,27.359500000,0.861816000,0.975098000,-0.976074000,-0.138794000,0.167847000,-0.216187000,0.523438000,-0.824219000,0.029983500,131192,d711fb10c811d711,fb10d011c811fb100711d0110711c611d011580ec6110711c611580ea40ca70c
6531,23649,4550,3236,3236,3671,-0.520973663,1.049196752,-3.282513007,-9.871610000,-8.704490000,27.244500000,0.820312000,0.980469000,-0.884277000,-0.248535000,0.395508000,-0.412354000,0.806641000,-0.423340000,0.197021000,131192,c611a40ca40c570e,a70c570e3f0ea70cd511580e0711580ed511cb0ccb0c8a01580ea50c580e8a01
6532,23650,3237,3236,3672,3671,-0.581928124,1.049196752,-3.234049505,-10.213700000,-9.255920000,27.393800000,0.887695000,0.946289000,-0.298584000,-0.593262000,0.747559000,-0.846680000,-0.199341000,-0.493408000,-0.819824000,131192,a50ca40c580e570e,a40ca50c8a01cb0ca60ca60c88018a01a50c8a018801cc0ca60ccb0ca60ccc0c
6533,23651,3240,3240,380,3238,-0.581788853,1.049440562,-3.599971175,-10.355200000,-9.493290000,27.471700000,0.906738000,0.929688000,-0.170898000,-0.052063000,0.983887000,-0.817871000,-0.548828000,-0.172485000,-0.972168000,131192,a80ca80c7c01a60c,8801a60c7c016506a80ccc0c65063e00a80c7c01a80c3e003f0e570e400e400e
6534,23652,3222,3647,3673,3647,-0.582624481,1.074248297,-3.233938351,-10.421100000,-9.529940000,27.460300000,0.915039000,0.919434000,-0.565430000,-0.425049000,0.706543000,-0.626465000,-0.339355000,-0.702148000,-0.819336000,131192,960c3f0e590e3f0e,960c1c09590e960c590e1c093709590e37091809350e590e1809380e350e1809
6535,23653,3222,3648,397,397,-0.582624481,1.074309250,-3.598081543,-10.443400000,-9.555360000,27.445200000,0.920410000,0.916992000,-0.423096000,-0.276855000,0.862305000,-0.531738000,-0.695312000,-0.483643000,-0.959961000,131192,960c400e8d018d01,1c09960c1c098d011609440e1c0916091c09440e990c990c37091c093709990c
6536,23654,2358,2359,2358,2328,-0.622734652,0.995741263,-3.380106940,-10.442700000,-9.504010000,27.455600000,0.917480000,0.916504000,-0.539062000,-0.476318000,0.694336000,-0.585449000,-0.381348000,-0.715332000,-0.826660000,131192,3609370936091809,360934091809130e18093409130e110e1809110e380e1809950c990c440e990c
6537,23655,3221,3674,3674,2358,-0.582670905,1.075894019,-3.233827196,-10.421700000,-9.548880000,27.450400000,0.917480000,0.920410000,-0.442383000,-0.243042000,0.863281000,-0.563477000,-0.671875000,-0.479980000,-0.963867000,131192,950c5a0e5a0e3609,990c36095a0e410e450e3609410e450e34093609130e3409450e2b00130e450e
6538,23656,43,3838,3603,3838,-0.730205770,1.085890257,-3.241719188,-10.319000000,-9.427360000,27.417700000,0.905273000,0.934082000,-0.178101000,0.059783900,0.981934000,-0.820312000,-0.560059000,-0.115234000,-0.968750000,131192,2b00fe0e130efe0e,110e130e110efe0efc0efc0e380e110e950c430e5a0e430e410e5a0e410e430e
6539,23657,3654,3654,3653,3649,-0.562569396,1.074674966,-3.236161447,-9.938540000,-8.829720000,27.319100000,0.842773000,0.978516000,-0.897949000,-0.240234000,0.368896000,-0.436279000,0.601562000,-0.668945000,-0.023178100,131192,460e460e450e410e,460e980c450e980c930c450e930c2b00450e930ced0e2b00fe0e2b00ed0e430e
6540,23658,3221,87,87,86,-0.582670905,0.857256806,-3.632539537,-9.918230000,-8.752350000,27.274000000,0.831055000,0.977539000,-0.960938000,-0.122498000,0.247803000,-0.245117000,0.794922000,-0.555176000,0.267822000,131192,950c570057005600,430e5600460e430e460e56007a017a01980c460e980c7a014f00150e980c4f00
6541,23659,3224,3605,3219,3605,-0.582531633,1.071688285,-3.284402639,-10.106000000,-9.077330000,27.320700000,0.859375000,0.951660000,-0.576172000,-0.614746000,0.538086000,-0.812500000,0.352783000,-0.464111000,-0.399902000,131192,980c150e930c150e,160e930ced0e930c160e160ef10eed0ef10efe0eed0e560057003d003d001f00
6542,23660,86,31,378,86,-0.728209546,0.853843456,-3.600193485,-10.116600000,-9.041610000,27.334000000,0.859375000,0.947266000,-0.512695000,-0.635254000,0.577148000,-0.849609000,0.343506000,-0.400635000,-0.415771000,131192,56001f007a015600,7a011f00740133007a0174017a0133004f003300150e4f00150e330025001a0e
6543,23661,3605,37,3605,3610,-0.564844162,0.854209172,-3.241496878,-9.968460000,-8.898660000,27.340900000,0.852539000,0.977051000,-0.886230000,-0.215942000,0.410156000,-0.463867000,0.449951000,-0.763184000,-0.171631000,131192,150e2500150e1a0e,e20e160e150ee20e1f003d0084016f091f0084011f006f09f70ef70e74011f00
6544,23662,372,3831,3837,3830,-0.714932337,1.085463588,-3.215708960,-9.957440000,-8.804140000,27.300100000,0.841309000,0.975098000,-0.961426000,-0.154419000,0.228516000,-0.270996000,0.684570000,-0.676758000,0.143066000,131192,7401f70efd0ef60e,7401fd0e7401f60e3300f60e250033002500f60e120e120e1a0e25006f09fb0e
6545,23663,3831,3835,3837,3831,-0.554352381,1.085707399,-3.215708960,-10.043800000,-9.069680000,27.372000000,0.876465000,0.972656000,-0.854980000,-0.344727000,0.386719000,-0.512695000,0.460205000,-0.724609000,-0.187378000,131192,f70efb0efd0ef70e,fd0efb0ef80ef80ef60efd0ef60ef80ef50e210ef60ef50ef60e210e120e210e
6546,23664,3811,3602,3610,3602,-0.555280858,1.071505427,-3.240941104,-10.053900000,-9.161050000,27.421900000,0.888672000,0.976562000,-0.974609000,-0.159180000,0.158813000,-0.223755000,0.614746000,-0.756348000,0.106140000,131192,e30e120e1a0e120e,e30efb0e6f096309e30e210e67096709170ee30e170e1a0ee30e1a0e170ee50e
6547,23665,3813,3810,3610,3810,-0.555188010,1.084183582,-3.240941104,-10.218900000,-9.236970000,27.398800000,0.886719000,0.944336000,-0.518066000,-0.652344000,0.553223000,-0.788086000,0.115662000,-0.604492000,-0.583496000,131192,e50ee20e1a0ee20e,e50e54005400160ee20e160e54005100f10e160e5100170e67096409fe0ef10e
